year,month,quarter,period,geography,sector,Deal Type,value
2016,9,Q3,2016Q3,China,Wind,Asset finance investments,62
2016,2,Q1,2016Q1,China,Wind,Asset finance investments,76.725
2016,2,Q1,2016Q1,China,Wind,Asset finance investments,76.725
2016,2,Q1,2016Q1,China,Wind,Asset finance investments,76.725
2016,5,Q2,2016Q2,China,Wind,Asset finance investments,61.5276
2016,8,Q3,2016Q3,China,Wind,Asset finance investments,52.486
2016,1,Q1,2016Q1,China,Wind,Asset finance investments,67.2161755
2016,11,Q4,2016Q4,China,Wind,Asset finance investments,108.5
2016,11,Q4,2016Q4,China,Wind,Asset finance investments,85.8160544
2016,6,Q2,2016Q2,China,Wind,Asset finance investments,62.2531981
2016,7,Q3,2016Q3,China,Wind,Asset finance investments,77.5
2016,9,Q3,2016Q3,China,Wind,Asset finance investments,67.4775
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,58.9
2016,5,Q2,2016Q2,China,Wind,Asset finance investments,69.450116
2016,9,Q3,2016Q3,China,Wind,Asset finance investments,76.725
2016,11,Q4,2016Q4,China,Wind,Asset finance investments,65.241
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,3.993
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.452
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.355
2016,9,Q3,2016Q3,China,Biomass & waste,Asset finance investments,57.0456
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,2.24865
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,76.725
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,50.9133768
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,76.725
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,77.19
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,228
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,37.2
2016,3,Q1,2016Q1,China,Wind,Asset finance investments,77.5
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,12.1
2016,11,Q4,2016Q4,China,Wind,Asset finance investments,76.725
2016,1,Q1,2016Q1,China,Wind,Asset finance investments,232.5
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,77.5
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,46.518
2016,6,Q2,2016Q2,China,Wind,Asset finance investments,55.9111581
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,77.5
2016,5,Q2,2016Q2,China,Wind,Asset finance investments,76.725
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,29.9385504
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,96.8
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,24.2
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,36.3
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,181.5
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,58.4037696
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,74.4
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,181.5
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,24.2
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,60.5
2016,7,Q3,2016Q3,China,Wind,Asset finance investments,223.9884215
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,18.38
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,39.64
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,75.5934405
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,23.4762784
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,20.90592
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,24.2
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,41.8152
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,3.927
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,25.168
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,12.1
2016,7,Q3,2016Q3,China,Solar,Asset finance investments,72.6
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,7.248
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,11.205
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,12.1
2016,5,Q2,2016Q2,China,Wind,Asset finance investments,140.3232061
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,36.3
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,3.267
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,7.444
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,22.491
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,1.258
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,4.598
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,6.534
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,6.05
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,3.025
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,5.856
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,3.025
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.658
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,4.162
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.972
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,3.037
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,2.589
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,2.589
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.513
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,7.26
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,3.388
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,5.203
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,3.533
2016,7,Q3,2016Q3,China,Solar,Asset finance investments,12.1
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,26.99073
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,7.26
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,17.77815
2016,3,Q1,2016Q1,China,Wind,Asset finance investments,155
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,12.1
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,22.99
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,25.41
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,20.57
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,9.801
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,153.45
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,18.887562
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,10.36607
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,15.827
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,56.1132
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,126.1860578
2016,10,Q4,2016Q4,China,Wind,Asset finance investments,77.5
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,6.05
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,12.681
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,12.690216
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,76.725
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,11.0019245
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,7.78948
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,4.961
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,36.3
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,12.1
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,60.5
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,252.65328
2016,7,Q3,2016Q3,China,Solar,Asset finance investments,41.9664
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,48.4
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,18.15
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,7.762104
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,12.1
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,8.4782505
2016,2,Q1,2016Q1,China,Solar,Asset finance investments,18.15
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,30.5471565
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,21.42072
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,24.2
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,2.771
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,7.95318
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,26.946
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,36.3
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,32.9705
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,39.368736
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,36.3
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,29.374
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,60.5
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,23.6208
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,4.429
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,12.1
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,23.7408
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,11.19075
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,2.3634164
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,84.7
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,7.26
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,24.2
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,1.11
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,3.025
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,29.23245
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,4.417
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,57.1011792
2016,2,Q1,2016Q1,China,Solar,Asset finance investments,9.474
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,4.501
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,152.01
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,102.45312
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,2.287
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,24.2
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,24.309
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,2.541
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,8.47
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,92.0832
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,7.26
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,72.6
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,24.2
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,1.21
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.815
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,7.538
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,1.815
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,4.477
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,4.235
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,1.21
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,2.057
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,1.658
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,24.532308
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,35.0244
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,276.2496
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,6.05
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,25.4701286
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,100.716
2016,12,Q4,2016Q4,China,Wind,Asset finance investments,114.1704
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,6.111
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,28.5494
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,1.621
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,12.1
2016,6,Q2,2016Q2,China,Solar,Asset finance investments,25.5459
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,3.63
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,74.5168908
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,1.96
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,1.222
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,2.311
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,2.142
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,52.36
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,84.7
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,24.6992
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,25.8984
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,24.2
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,18.5544
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,38.55984
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,12.1
2016,2,Q1,2016Q1,China,Solar,Asset finance investments,1.21
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.888
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,40.71456
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,70.08468
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,98.9312
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.246
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,35.97
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,2.6845734
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,12.1
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,3.63
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,3.63
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,1.331
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,23.1968
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,24.2
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,26.8822332
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,88.91166
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,1.997
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,5.7552
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,2.3958585
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,4.235
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,2.42
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,2.42
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,20.57
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,73.81
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,7.26
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,4.4632896
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,4.4632896
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,4.84
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,7.26
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,4.235
2016,2,Q1,2016Q1,China,Solar,Asset finance investments,3.63
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,7.26
2016,4,Q2,2016Q2,China,Solar,Asset finance investments,41.7744
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,4.646
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,1.926729
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,6.8314576
2016,8,Q3,2016Q3,China,Solar,Asset finance investments,6.0592896
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,1.21
2016,3,Q1,2016Q1,China,Solar,Asset finance investments,2.42
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,4.114
2016,9,Q3,2016Q3,China,Solar,Asset finance investments,3.267
2016,12,Q4,2016Q4,China,Solar,Asset finance investments,9.323424
2016,11,Q4,2016Q4,China,Solar,Asset finance investments,242
2016,3,Q1,2016Q1,China,Wind,Asset finance investments,155
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,48.4
2016,5,Q2,2016Q2,China,Solar,Asset finance investments,48.4
2016,1,Q1,2016Q1,China,Solar,Asset finance investments,121
2016,10,Q4,2016Q4,China,Solar,Asset finance investments,24.2
2016,4,Q2,2016Q2,Costa Rica,Wind,Asset finance investments,186.4
2016,6,Q2,2016Q2,Costa Rica,Biomass & waste,Asset finance investments,9.6
2016,6,Q2,2016Q2,Costa Rica,Wind,Asset finance investments,32.55
2016,4,Q2,2016Q2,Egypt,Wind,Asset finance investments,62
2016,2,Q1,2016Q1,Egypt,Solar,Asset finance investments,99.513036
2016,5,Q2,2016Q2,Egypt,Solar,Asset finance investments,56.87
2016,6,Q2,2016Q2,El Salvador,Solar,Asset finance investments,151
2016,7,Q3,2016Q3,El Salvador,Geothermal,Asset finance investments,36.16
2016,7,Q3,2016Q3,El Salvador,Geothermal,Asset finance investments,48.22
2016,7,Q3,2016Q3,El Salvador,Geothermal,Asset finance investments,48.22
2016,2,Q1,2016Q1,El Salvador,Solar,Asset finance investments,50
2016,3,Q1,2016Q1,Georgia,Wind,Asset finance investments,34
2016,10,Q4,2016Q4,Georgia,Small hydro,Asset finance investments,41.4
2016,6,Q2,2016Q2,Georgia,Small hydro,Asset finance investments,52.353
2016,10,Q4,2016Q4,Georgia,Small hydro,Asset finance investments,29.5
2016,10,Q4,2016Q4,Georgia,Small hydro,Asset finance investments,46.386
2016,5,Q2,2016Q2,Guatemala,Small hydro,Asset finance investments,29.9
2016,3,Q1,2016Q1,Guatemala,Small hydro,Asset finance investments,115.5
2016,1,Q1,2016Q1,Honduras,Biomass & waste,Asset finance investments,50.22
2016,3,Q1,2016Q1,Honduras,Solar,Asset finance investments,118.72
2016,9,Q3,2016Q3,Honduras,Geothermal,Asset finance investments,180
2016,1,Q1,2016Q1,Honduras,Solar,Asset finance investments,12
2016,1,Q1,2016Q1,Honduras,Biomass & waste,Asset finance investments,52.452
2016,6,Q2,2016Q2,India,Small hydro,Asset finance investments,6.384403
2016,3,Q1,2016Q1,India,Small hydro,Asset finance investments,2.94
1900,0,0,< 2006,India,Small Hydro,Asset finance investments,50
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,106
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,25.24649301
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,106
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,5.4227472
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,28.6
2016,5,Q2,2016Q2,India,Wind,Asset finance investments,217.14
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,5.5
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,103.446
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,55.44
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,11
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,8.8
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,55
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,57
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,22
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,11
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.1
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.1
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.1
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2.2
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2.2
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.1
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,5.5
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2.2
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.1
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,110
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,87
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,78.54
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,22
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,28.6
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,53.13
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,40
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,45.05
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,5.6
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2
2016,4,Q2,2016Q2,India,Wind,Asset finance investments,44
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,4.4
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,200
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,43.5
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,2.31
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,5
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,226.2269958
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,1
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,1
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,20
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,150
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,3.3
2016,6,Q2,2016Q2,India,Wind,Asset finance investments,50.6
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,22
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,50
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,1
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,22
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,3
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,10
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,5
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,50
2016,7,Q3,2016Q3,India,Wind,Asset finance investments,55
2016,7,Q3,2016Q3,India,Wind,Asset finance investments,44
2016,7,Q3,2016Q3,India,Wind,Asset finance investments,66
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,15
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,65
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,100
2016,5,Q2,2016Q2,India,Wind,Asset finance investments,53.424
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,132
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,55
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,77
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,10
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,10
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,10
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,145.2
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,26.4
2016,1,Q1,2016Q1,India,Wind,Asset finance investments,26.4
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,1.93323
2016,6,Q2,2016Q2,India,Small hydro,Asset finance investments,4.63987599
2016,6,Q2,2016Q2,India,Small hydro,Asset finance investments,10.5
2016,4,Q2,2016Q2,India,Wind,Asset finance investments,115.5
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,1.5
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,2
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,17.6
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,3.52
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,6.6
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,2.2
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,2.2
2016,2,Q1,2016Q1,India,Wind,Asset finance investments,37.36111008
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,350
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,1
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,2
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,27.72
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,30.03
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,2.31
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,256
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,5.39676
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,5.1562
2016,4,Q2,2016Q2,India,Solar,Asset finance investments,4
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,3
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,11
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,20
2016,10,Q4,2016Q4,India,Wind,Asset finance investments,22
2016,10,Q4,2016Q4,India,Wind,Asset finance investments,22
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,3
2016,3,Q1,2016Q1,India,Small hydro,Asset finance investments,2.94
2016,9,Q3,2016Q3,India,Wind,Asset finance investments,55
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,220
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,10
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,100
2016,6,Q2,2016Q2,India,Solar,Asset finance investments,10
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,2
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,5
2016,10,Q4,2016Q4,India,Wind,Asset finance investments,55
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,100
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,4
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,50
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,5
2016,2,Q1,2016Q1,India,Solar,Asset finance investments,3
2016,1,Q1,2016Q1,India,Solar,Asset finance investments,4
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,90
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,40
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,100
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,5
2016,10,Q4,2016Q4,India,Solar,Asset finance investments,80
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,20
2016,7,Q3,2016Q3,India,Solar,Asset finance investments,5
2016,11,Q4,2016Q4,India,Wind,Asset finance investments,44
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,1
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,14.5
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,4.5
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,10
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,69.3
2016,11,Q4,2016Q4,India,Wind,Asset finance investments,54.245898
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,50
2016,11,Q4,2016Q4,India,Solar,Asset finance investments,100
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,36.07848565
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,4.10396
2016,12,Q4,2016Q4,India,Wind,Asset finance investments,47.965739
2016,5,Q2,2016Q2,India,Solar,Asset finance investments,8.4407796
2016,11,Q4,2016Q4,India,Wind,Asset finance investments,55
2016,8,Q3,2016Q3,India,Solar,Asset finance investments,65
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,99
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,57.2
2016,8,Q3,2016Q3,India,Wind,Asset finance investments,44
2016,12,Q4,2016Q4,India,Solar,Asset finance investments,30
2016,9,Q3,2016Q3,India,Solar,Asset finance investments,14
2016,3,Q1,2016Q1,India,Solar,Asset finance investments,1
2016,3,Q1,2016Q1,India,Wind,Asset finance investments,31.8
